
我的频道,#genre#
DJ伤感好听《红颜知己》《事与愿违》《缘分相遇》《知情念歌》HD,https://vdse.bdstatic.com//1a7b05ab4eab2d68a679e442f4d80fab.mp4

抒情情歌,#genre#
纸短情长,https://vdse.bdstatic.com//e214194bf6de7f598b9873619b691fa6.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A26%3A53Z%2F-1%2Fhost
讲真的,https://vdse.bdstatic.com//9145a29aecbbf594c5b21ab1e6b14d20.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A46%3A15Z%2F-1%2Fhost
陈柯宇生僻字,http://vd2.bdstatic.com/mda-jb28qp6tauzkzpy9/hd/mda-jb28qp6tauzkzpy9.mp4
往后余生,https://vd3.bdstatic.com/mda-jatub6sb1pzwxfnb/hd/mda-jatub6sb1pzwxfnb.mp4?pd=19&vt=1
盗将行,https://vdse.bdstatic.com//8355cbc6c2fe19c5ad280869218430f5.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A03%3A13Z%2F-1%2Fhost
下山,https://vdse.bdstatic.com/e2d35750d461a6d524080c7a3c4cb7a4.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
原版大鱼海棠,http://vd3.bdstatic.com/mda-jm9x2pw13gpb4d82/sc/mda-jm9x2pw13gpb4d82.mp4
你的酒馆对我打了烊陈雪凝,https://vd3.bdstatic.com/mda-ka59e4w0qxxsxnt0/hd/mda-ka59e4w0qxxsxnt0.mp4?pd=19&vt=1
醉千年李袁杰,http://vd3.bdstatic.com/mda-ihai9qt3yny3sx53/hd/mda-ihai9qt3yny3sx53.mp4?pd=19&vt=1
不染,https://vd3.bdstatic.com/mda-jmceuahfwxarnh7v/hd/mda-jmceuahfwxarnh7v.mp4?pd=20&playlist=%5B%22hd%22%2C%22sc%22%5D
杀阡陌,https://vdse.bdstatic.com/17014878933308f5eb81b2a9d98783d8.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
一念一年,https://vdse.bdstatic.com/ea4ad861c3816ba29b415da2494706a1.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
只问你肯不肯,https://vdse.bdstatic.com/d4463cd83c0c47fba7ce65c71ad94bbb.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
如梦令,https://vdse.bdstatic.com/20e606730cb53b91bd4a4d2b0323e563.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
孤芳自赏,https://vdse.bdstatic.com//650fda26067e619a8632b173052b3a08.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A59Z%2F-1%2Fhost
风筝误,https://vdse.bdstatic.com/c331feb0b4730b05d03793ffc024e62a.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
我曾,https://vd3.bdstatic.com/mda-jjm8i93paakzz8yj/hd/mda-jjm8i93paakzz8yj.mp4?pd=20&vt=1
芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
你的答案,https://vdse.bdstatic.com/363480020aaa13240bbe51121d3e2a65.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
你若三冬,https://vdse.bdstatic.com/865b4e81a729189fcafe910104151a75.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
站着等你三千年,https://vdse.bdstatic.com//967f216dea39a6f3ccb44884a219f8ff.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2019-12-14T02%3A12%3A33Z%2F-
《窗外》《同桌的你》《心太软》《心雨》《小芳》FHD[1920*1080],https://vdse.bdstatic.com//97183ae857df5213fcfaf0fabc18efc3.mp4
降央卓玛：这几首歌曲太动听FHD[1860*1080],https://vdse.bdstatic.com//0ce1279c88ff9ab48f48d4e86860cd46.mp4
《天路》《驼铃》《鸿雁》《九儿》《绒花》《小芳》[1920*1080],https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲[1920*1080],https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
毛宁《涛声依旧》《晚秋》《心雨》《春风吻上我的脸》《大中国》[1920*1080],https://vdse.bdstatic.com//21736d388636d7648510b2a36fc7cbfd.mp4
山歌《阿里山的姑娘》《康定情歌》《山路十八弯》《敖包相会》[1920*1080],https://vdse.bdstatic.com//ae82f5b93166f47d85ff12124a021323.mp4
《涛声依旧》《雾里看花》《窗外》《心雨》《听心》《晚秋》《母亲》[1920*1080],https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
刀郎经典老歌《手心里的温柔》《西海情歌》《披着羊皮的狼》HD[1280*720],https://vdse.bdstatic.com//2f53687e421524efba9ba2b528f7bd12.mp4
粤语和华语经典歌曲【完整版】,https://vdse.bdstatic.com//2922763f303705ef65c46689578439ea.mp4
《给我一把爱情火》《无情风雨无情的你》《昨夜的我又梦到了你》HD,https://vdse.bdstatic.com//63a770491e7bae0ebe661452c27eaf33.mp4
宇宁《千里江山（大型纪录片《紫禁城》主题歌HD,https://vdse.bdstatic.com//688046e42c39cf6585106f945e2798e7.mov
经典粤语歌曲《上海滩》《铁血丹心》《神情神话》《沧海一声笑》HD,https://vdse.bdstatic.com//f9cda7e70273c267b61a3d0c969d2033.mp4
邓紫棋,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg197E4gUozOqwrwU.mp4
大话西游,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk9aq4gUogIDbxwQ.mp4
4分钟-为什么,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgo7v64wUovvXL6QQ.mp4
LUNA-即便如此,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxfG98AUogN6hqgU.mp4
BobGirls-Noway,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3Lqw4gUoo6LL7QU.mp4
艾娃·麦克斯-我也是,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwv_h7QUolM7fswM.mp4
2NE1-（失踪的你）,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyee74wUowp6c1gU.mp4
Gavy-20NJ-Dont-Call,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsu_c4gUohrr0igU.mp4
EXID-L.I.E,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2abB4gUohpLdxAQ.mp4
EXID-啊_是的,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1J_-4gUouJjNQw.mp4
我的心会,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6_Ka4gUo3_-YYA.mp4
泰坦尼克MV,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_uCa4gUo7Irtnwc.mp4
GeoDaSilvaJ,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5avW4gUo47zhvwU.mp4
FIESTAR-Mirror,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4K_04wUo5-iTyAU.mp4
海伦娜-迪拜一夜,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-_h7QUo0LvLxwE.mp4
陈元汐-桃花笑,https://vd2.bdstatic.com/mda-nbg4cz1tc501zby3/sc/cae_h264_delogo/1645068400771569995/mda-nbg4cz1tc501zby3.mp4
韩磊和模仿者演唱《等待》,https://vd4.bdstatic.com/mda-kecnpbu2bmvydajf/v1-cae/sc/mda-kecnpbu2bmvydajf.mp4
故乡的原风景,https://vd2.bdstatic.com/mda-kc4eh79vqhm2gyxh/sc/mda-kc4eh79vqhm2gyxh.mp4
爱于错误年代,https://vd3.bdstatic.com/mda-na34r9kddk8sh6q4/sc/cae_h264_nowatermark/1641283723626864526/mda-na34r9kddk8sh6q4.mp4
温奕心一路生花,https://vd2.bdstatic.com/mda-nadm5jqnuteatw2u/sc/cae_h264_delogo/1642172623674683427/mda-nadm5jqnuteatw2u.mp4
远走高飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn-zL9QUo4L7HJQ.mp4
孤勇者,https://vd2.bdstatic.com/mda-mmkfweauph7ju2rr/sc/cae_h264_delogo/1643229088196056141/mda-mmkfweauph7ju2rr.mp4
阿梨粤,https://vd3.bdstatic.com/mda-nee8sphdiyar5qfc/sc/cae_h264/1652595644034518917/mda-nee8sphdiyar5qfc.mp4
魔法城堡,https://vd4.bdstatic.com/mda-kfdg3qrczaz60xfk/hd/mda-kfdg3qrczaz60xfk.mp4
大鱼,https://vd2.bdstatic.com/mda-jj0mrjgwdibh8dy1/sc/mda-jj0mrjgwdibh8dy1.mp4
情火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwfvL9QUoyKDRhQI.mp4
别知己,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9sG2-AUo4MTLmAQ.mp4
Beyond_海阔天空,https://vd2.bdstatic.com/mda-jccg84gp61a7n0ms/sc/mda-jccg84gp61a7n0ms.mp4
缘分一道桥,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw4vG4gUozNe3-QM.mp4
阿国哥_暂别离,https://vd2.bdstatic.com/mda-na0gq1qdvtc7dn21/sc/cae_h264/1641053414585020942/mda-na0gq1qdvtc7dn21.mp4
不一样的美,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmfvL9QUolKvHtQE.mp4
大田后生仔_丫蛋蛋,https://vd2.bdstatic.com/mda-jk0s5kte1btis2ez/sc/mda-jk0s5kte1btis2ez.mp4
成都,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4#http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4
狂狼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4
野花香,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3oaO9wUo4J6WwQU.mp4
老猫-都说,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghPbQ7AUohPLwrAM.mp4
拥抱着你离去,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bGM5gUo_NXfoAI.mp4
沙漠骆驼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjbGM5gUon8K7eQ.mp4#http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjbGM5gUon8K7eQ.mp4
藕断丝连,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-PE4gUogNfRyAM.mp4
歌在飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl4XG4gUo2IDXsAM.mp4
火火的爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzsXE4gUorZf38wc.mp4
爱火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_8PE4gUo5KSp4gU.mp4
最美的情缘—魏新雨,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkd3x9wUojKzHsgc.mp4
庄心妍_一万个舍不得,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjqm04gUo4PH90wM.mp4
真心.庄心妍,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkpjx5gUoiPqX3gc.mp4
张学友_一千个伤心的理由,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg74qw4gUo0ZG70AM.mp4
云朵_天上的云儿,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnO_a4gUoiNWDoAc.mp4
一曲相思.门丽龙飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4oDG4gUo69_8zAQ.mp4
新年大吉(群星）,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgksy04wUo17eY6Qc.mp4
乌兰托娅_新套马杆,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8cam4gUosMuzpQY.mp4
乌兰图雅.站在草原望北京,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp6PA4gUo_LGSwQQ.mp4
乌兰图雅.辣辣的情歌,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsaTA4gUohOr5ngc.mp4冷漠-谁都不要说分手
我在红尘中遇见你.冷漠张冬玲,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg88vE4gUo0NP7CA.mp4
我爱你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4sGv5wUo5bvaxwM.mp4
王蓉.坏姐姐,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkPu-4gUohMyExQM.mp4
晚秋_欧俪雯,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzcC2-AUotvbcwAI.mp4
太想念,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwpai5wUo8ODKhQE.mp4
十八姑娘一朵花.钟小冰,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzL_v5wUowL3FvAM.mp4
三月里的小雨_依林,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp-zD-wUoqqKj2wY.mp4
容中尔甲旺姆_天籁之爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7rm64gUo4IeMmgQ.mp
情路弯弯,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1tXE4gUonLmU1wI.mp4
情歌继续上,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsdfE4gUo0OGA5wI.mp4
情歌继续唱.龙梅子冷漠,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsdfE4gUo0OGA5wI.mp4
桥边姑娘_刘燕燕,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4b_2-AUo7pfgrgc.mp4
你会爱我到什么时候.陶钰玉,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAglNvE4gUou_L0jAc.mp4
你不来我不老,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLzE4gUoxaHkBg.mp4
门丽_美美哒,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4cm74gUo4OSj9gU.mp4
没有你陪伴我真的好孤单.冷漠,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjdHE4gUogP7YjwI.mp4
龙梅子_一段情歌一段伤,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-f6c4gUo8JjbvQY.mp4
龙梅子_心要痛到什么时候,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0P6c4gUogMuVmwQ.mp4
龙梅子_我说亲爱的,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0P2c4gUo79D9-gU.mp4
龙梅子_泪满天,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgovqc4gUokNPR8QU.mp4
龙梅子_当爱离别时,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyfmc4gUooLyJ2Ac.mp4
龙猫组合_爱情专属权,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg49ia4gUolMGllwI.mp4
金莎_星月神话,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_Nea4gUowJ6I4gQ.mp4
今生的唯一.安东阳东方红艳,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr_7E4gUoxPucjAQ.mp4
回忆的沙漏_邓紫棋,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqZWi5wUoyvnEDQ.mp4
红尘有缘.安东阳慕容晓晓,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9u7E4gUokJWWxQE.mp4
后来,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9_qv4gUo4vCgPQ.mp4
兄弟难当,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg97nE4gUooPX7tQU.mp4
水云涧,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvLrE4gUon5qCgAU.mp4
套马杆,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLvE4gUo8NTRJA.mp4
等你等到我心痛,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5fTW4gUoypKv_AQ.mp4
高安杭娇_一生无悔,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtL6q4gUojIS-mQE.mp4
刚好遇见你,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3q6M5gUohPidmQc.mp4
甘心情愿爱着你.安东阳张怡诺,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgq_2a4gUo686M8wc.mp4
风中花雨楼.任妙音,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgypLV4gUo-ZmUhwc.mp4
分手.冷漠,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwsfE4gUokp27lAQ.mp4
放狠爱.慕容晓晓肖玄,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpoLG4gUo0JOBggI.mp4
渡红尘.张碧晨,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkN-64wUorOL7mQI.mp4
丁当_野兽,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0MOm4gUo-LnKpQE.mp4
邓紫棋_喜欢你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6uyj4QUosO5G.mp4
等你一万年.白雪,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyKyM5gUooJurKA.mp4
等到山花开_钟小冰,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggcOv5wUo4pShggc.mp4
等到山花开,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAggcOv5wUo4pShggc.mp4
当爱离别时,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgstTE4gUo856frgY.mp4
单身情歌_黄晓凤,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjfPW4gUo4umD3QE.mp4
错过了缘分错过你_候俊辉,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqfLW4gUogNTT1wY.mp4
崔子格老猫_老婆最大,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg29is4gUopvmF8wI.mp4
传奇_黄晓凤,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9b62-AUomeie4gY.mp4
成龙金喜善_美丽的神话,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_tma4gUowLvk9wM.mp4
陈慧娴-逝去的诺言,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/i78cWdjCSglPJHDaedL%40%40ld.m3u8
唱着情歌流着泪.孟小笛祁隆,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtYHG4gUo6KjuzwE.mp4
 




刀郎抖音歌曲,#genre#
刀郎入住抖音,https://alimov2.a.yximgs.com/upic/2023/08/26/08/BMjAyMzA4MjYwODI5MDVfMTQ0MzkwMTAwN18xMTE0MTA0ODkwNDBfMl8z_b_B82d705e17830c2afc759efed663b2780.mp4?tag=1-1703775516-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xb27fwigbcqy8c_b.mp4&tt=b&di=10ceb20&bp=10001


翩翩,https://alimov2.a.yximgs.com/upic/2023/12/28/23/BMjAyMzEyMjgyMzEwMjNfMTQ0MzkwMTAwN18xMjA3NzAzODE1NjNfMl8z_b_Bf9c5bf29e67e30a19693ce66a316885a.mp4?tag=1-1703776291-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xwek3xuegnxrh9_b.mp4&tt=b&di=2b8866e2&bp=10001



花妖,https://alimov2.a.yximgs.com/upic/2023/08/27/22/BMjAyMzA4MjcyMjU0MzJfMTQ0MzkwMTAwN18xMTE1NTU3NzUxMTJfMl8z_b_B50ee8cda49f7d97183aab631da08f8dd.mp4?tag=1-1703775916-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xsa6xc426nsk8s_b.mp4&tt=b&di=10ceb20&bp=10001

序曲,https://alimov2.a.yximgs.com/upic/2023/12/28/23/BMjAyMzEyMjgyMzE0MTRfMTQ0MzkwMTAwN18xMjA3NzA2MDIxOTdfMl8z_b_Bb4f6ecb7e0628bc1f4505518e19320c0.mp4?tag=1-1703776499-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3x28yh2f849w94c_b.mp4&tt=b&di=afb2f56c&bp=10001

2002年的第一场雪,https://alimov2.a.yximgs.com/upic/2023/12/28/23/BMjAyMzEyMjgyMzI3MDlfMTQ0MzkwMTAwN18xMjA3NzEyNTI1ODlfMl8z_b_Be8b9d3a8adce5ffcecdbcfe8417fae73.mp4?tag=1-1703777276-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xqnqut5gd7nc6m_b.mp4&tt=b&di=2b8ae303&bp=10001


奇台三十里,https://alimov2.a.yximgs.com/upic/2023/12/28/23/BMjAyMzEyMjgyMzI5NDlfMTQ0MzkwMTAwN18xMjA3NzEzODIwMTFfMl8z_b_B40f33d3ad47abb1a9b7ec7de6af8a420.mp4?tag=1-1703777435-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xxwjq3ed9gw78c_b.mp4&tt=b&di=9f4b8a2f&bp=10001



驼铃,https://alimov2.a.yximgs.com/upic/2023/12/29/12/BMjAyMzEyMjkxMjUzNDRfMTQ0MzkwMTAwN18xMjA3OTc0MjEyNzNfMl8z_b_Be088bf84089485be1d6bc4e93fbccb72.mp4?tag=1-1703825682-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xc2uqfkyxtdksq_b.mp4&tt=b&di=afb2f56c&bp=10001



画壁,https://alimov2.a.yximgs.com/upic/2023/12/29/13/BMjAyMzEyMjkxMzA2MDdfMTQ0MzkwMTAwN18xMjA3OTgxODAyMDVfMl8z_b_B979786e136658e9a60c8df4bf78c3375.mp4?tag=1-1703826408-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3x8gwvr8wunquyu_b.mp4&tt=b&di=9f4b8a2f&bp=10001


路难柯,https://alimov2.a.yximgs.com/upic/2023/12/29/13/BMjAyMzEyMjkxMzA4MTBfMTQ0MzkwMTAwN18xMjA3OTgzNjc4MDJfMl8z_b_B74a0d589f914a8f32e376642e65dc885.mp4?tag=1-1703826545-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3x9xcks656w9s7m_b.mp4&tt=b&di=2b8866e2&bp=10001


绣红旗,https://alimov2.a.yximgs.com/upic/2023/12/29/13/BMjAyMzEyMjkxMzEyNDJfMTQ0MzkwMTAwN18xMjA3OTg2NTkzNjdfMl8z_b_B6222b41177dad3b0489edeb69269064c.mp4?tag=1-1704276677-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xm495vgbdzj8b2_b.mp4&tt=b&di=9f4ba249&bp=10001

瓜州度,https://alimov2.a.yximgs.com/upic/2023/12/29/13/BMjAyMzEyMjkxMzE1MzRfMTQ0MzkwMTAwN18xMjA3OTg4Mzk1MzFfMl8z_b_B9f8805037ae153f1ef00850f518c5eb4.mp4?tag=1-1704274067-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xqe83wz9fbss5q_b.mp4&tt=b&di=9f4b8a2f&bp=10001





金刚经,https://alimov2.a.yximgs.com/upic/2024/01/03/17/BMjAyNDAxMDMxNzMxNTFfMTQ0MzkwMTAwN18xMjEyNzQyMDI2NzRfMl8z_b_Beadaaf53b428603ee621998ef494b216.mp4?tag=1-1704274429-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3x4ywm2487brv54_b.mp4&tt=b&di=2b8ae303&bp=10001

镜听,https://alimov2.a.yximgs.com/upic/2024/01/03/17/BMjAyNDAxMDMxNzQwMDZfMTQ0MzkwMTAwN18xMjEyNzQ3MDk5ODZfMl8z_b_B62a4d0c4c484415e1058e61ac186968c.mp4?tag=1-1704274878-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xxmgw3dy8pnggk_b.mp4&tt=b&di=9f4ba2b0&bp=10001


画皮,https://alimov2.a.yximgs.com/upic/2024/01/03/17/BMjAyNDAxMDMxNzQzMDhfMTQ0MzkwMTAwN18xMjEyNzQ5MDIxNTZfMl8z_b_Be59ef7f404156acc6ea54956243b0482.mp4?tag=1-1704275049-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3x8ghbcsecputa4_b.mp4&tt=b&di=9f4b8a2f&bp=10001



豆蒄盒子,https://alimov2.a.yximgs.com/upic/2024/01/03/18/BMjAyNDAxMDMxODEzMzBfMTQ0MzkwMTAwN18xMjEyNzY4OTMxODVfMl8z_b_B0f4a1af5e8eb53125a39504e3f7cf7a5.mp4?tag=1-1704276873-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xks5zbey39tniy_b.mp4&tt=b&di=2b8866e2&bp=10001


未来的底片,https://alimov2.a.yximgs.com/upic/2024/01/03/17/BMjAyNDAxMDMxNzUyMjBfMTQ0MzkwMTAwN18xMjEyNzU0ODk0MDVfMl8z_b_Bbd100e4f53c9f2e9f29646a6d86caa3b.mp4?tag=1-1704275595-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3x9acv746ucqt9k_b.mp4&tt=b&di=10ceb20&bp=10001


颠倒歌,https://alimov2.a.yximgs.com/upic/2024/01/03/17/BMjAyNDAxMDMxNzU1NTJfMTQ0MzkwMTAwN18xMjEyNzU3MTc4MThfMl8z_b_B3d36eb9bf8f109a1665c8e0bb0d21861.mp4?tag=1-1704275791-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xfgwfqgu7ptfm4_b.mp4&tt=b&di=2b8866e2&bp=10001


罗刹海市,https://alimov2.a.yximgs.com/upic/2023/11/17/22/BMjAyMzExMTcyMjAzMTdfMTQ0MzkwMTAwN18xMTczOTAwNTIxNTRfMl8z_b_B5254f1d880cfcbde76b5debfe37080d6.mp4?tag=1-1703609515-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xnyaj5xd8x33ec_b.mp4&tt=b&di=9f4ba2b0&bp=10001

雨中飘荡的回忆,https://alimov2.a.yximgs.com/upic/2023/09/27/20/BMjAyMzA5MjcyMDA1NDhfMTQ0MzkwMTAwN18xMTM2ODkyMDc3MDZfMl8z_b_Bf78e39f587ed5899f893f3c48f6c8d31.mp4?tag=1-1703609988-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xzgx2n9gc86rzm_b.mp4&tt=b&di=9f4ba249&bp=10001

珠儿,https://alimov2.a.yximgs.com/upic/2024/01/03/17/BMjAyNDAxMDMxNzU4MjJfMTQ0MzkwMTAwN18xMjEyNzU4Nzg4NTVfMl8z_b_B739fb00cb63741564b0bc5ad87d85946.mp4?tag=1-1704275984-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3xbkxr85drs7bjm_b.mp4&tt=b&di=9f4ba249&bp=10001


我想请个假,


孔雀舞陈洲阳,https://alimov2.a.yximgs.com/upic/2022/06/08/07/BMjAyMjA2MDgwNzMxNTZfMTQ0MzkwMTAwN183NjI4ODE2NTM1NV8yXzM=_b_Be78af760f05aa8ea8e6bdeecafd1ca11.mp4?tag=1-1703610190-sr-0-5967be10b83044ab-3d4b358efb604372&clientCacheKey=3x66xr38qdsjkr6_b.mp4&tt=b&di=9f4ba249&bp=10001



🇨🇳｜历年春晚,#genre#	
